233482
6845	5644	0	
38201	6845	5	
27094	5644	0	
38201	27094	5	
20518	5644	0	
38201	20518	5	
1083	5644	0	
38201	1083	5	
28498	5644	0	
38201	28498	5	
10096	5644	0	
38201	10096	5	
3125	5644	0	
38201	3125	5	
38201	5644	2	
16621	25331	1	
16621	12363	1	
16621	37279	1	
25331	12363	1	
25331	37279	1	
12363	37279	1	
16621	30740	0	
38318	16621	5	
25331	30740	0	
38318	25331	5	
12363	30740	0	
38318	12363	5	
37279	30740	0	
38318	37279	5	
38318	30740	2	
17798	17619	1	
17798	32378	1	
17619	32378	1	
17798	26686	0	
6344	17798	5	
17619	26686	0	
6344	17619	5	
32378	26686	0	
6344	32378	5	
6344	26686	2	
30894	27842	1	
30894	33703	1	
30894	13444	1	
30894	4922	1	
30894	37237	1	
30894	10639	1	
27842	33703	1	
27842	13444	1	
27842	4922	1	
27842	37237	1	
27842	10639	1	
33703	13444	1	
33703	4922	1	
33703	37237	1	
33703	10639	1	
13444	4922	1	
13444	37237	1	
13444	10639	1	
4922	37237	1	
4922	10639	1	
37237	10639	1	
30894	19277	0	
23661	30894	5	
27842	19277	0	
23661	27842	5	
33703	19277	0	
23661	33703	5	
13444	19277	0	
23661	13444	5	
4922	19277	0	
23661	4922	5	
37237	19277	0	
23661	37237	5	
10639	19277	0	
23661	10639	5	
23661	19277	2	
32271	20979	1	
32271	11114	1	
32271	21160	1	
20979	11114	1	
20979	21160	1	
11114	21160	1	
32271	19277	0	
22221	32271	5	
20979	19277	0	
22221	20979	5	
11114	19277	0	
22221	11114	5	
21160	19277	0	
22221	21160	5	
22221	19277	2	
25683	14892	1	
25683	1271	1	
25683	12771	1	
25683	3941	1	
14892	1271	1	
14892	12771	1	
14892	3941	1	
1271	12771	1	
1271	3941	1	
12771	3941	1	
25683	19058	0	
27397	25683	5	
14892	19058	0	
27397	14892	5	
1271	19058	0	
27397	1271	5	
12771	19058	0	
27397	12771	5	
3941	19058	0	
27397	3941	5	
27397	19058	2	
21129	31779	1	
21129	10253	1	
21129	32530	1	
21129	22011	1	
21129	4377	1	
31779	10253	1	
31779	32530	1	
31779	22011	1	
31779	4377	1	
10253	32530	1	
10253	22011	1	
10253	4377	1	
32530	22011	1	
32530	4377	1	
22011	4377	1	
21129	11569	0	
11903	21129	5	
31779	11569	0	
11903	31779	5	
10253	11569	0	
11903	10253	5	
32530	11569	0	
11903	32530	5	
22011	11569	0	
11903	22011	5	
4377	11569	0	
11903	4377	5	
11903	11569	2	
390	11047	1	
390	4644	0	
33439	390	5	
11047	4644	0	
33439	11047	5	
33439	4644	2	
38483	5974	1	
38483	10152	1	
38483	6831	1	
5974	10152	1	
5974	6831	1	
10152	6831	1	
38483	15764	0	
4841	38483	5	
5974	15764	0	
4841	5974	5	
10152	15764	0	
4841	10152	5	
6831	15764	0	
4841	6831	5	
4841	15764	2	
9644	36297	1	
9644	13022	1	
9644	7675	1	
9644	35870	1	
36297	13022	1	
36297	7675	1	
36297	35870	1	
13022	7675	1	
13022	35870	1	
7675	35870	1	
9644	258	0	
30225	9644	5	
36297	258	0	
30225	36297	5	
13022	258	0	
30225	13022	5	
7675	258	0	
30225	7675	5	
35870	258	0	
30225	35870	5	
30225	258	2	
17099	24060	1	
17099	36880	1	
17099	30648	1	
17099	36640	1	
24060	36880	1	
24060	30648	1	
24060	36640	1	
36880	30648	1	
36880	36640	1	
30648	36640	1	
17099	5644	0	
30385	17099	5	
24060	5644	0	
30385	24060	5	
36880	5644	0	
30385	36880	5	
30648	5644	0	
30385	30648	5	
36640	5644	0	
30385	36640	5	
30385	5644	2	
38296	13724	1	
38296	29157	1	
38296	39126	1	
38296	7262	1	
13724	29157	1	
13724	39126	1	
13724	7262	1	
29157	39126	1	
29157	7262	1	
39126	7262	1	
38296	5644	0	
17475	38296	5	
13724	5644	0	
17475	13724	5	
29157	5644	0	
17475	29157	5	
39126	5644	0	
17475	39126	5	
7262	5644	0	
17475	7262	5	
17475	5644	2	
37834	17567	1	
37834	2990	1	
37834	23230	1	
37834	14258	1	
17567	2990	1	
17567	23230	1	
17567	14258	1	
2990	23230	1	
2990	14258	1	
23230	14258	1	
37834	5644	0	
34098	37834	5	
17567	5644	0	
34098	17567	5	
2990	5644	0	
34098	2990	5	
23230	5644	0	
34098	23230	5	
14258	5644	0	
34098	14258	5	
34098	5644	2	
8536	1290	1	
8536	24250	1	
8536	17167	1	
8536	13299	1	
1290	24250	1	
1290	17167	1	
1290	13299	1	
24250	17167	1	
24250	13299	1	
17167	13299	1	
8536	9224	0	
22392	8536	5	
1290	9224	0	
22392	1290	5	
24250	9224	0	
22392	24250	5	
17167	9224	0	
22392	17167	5	
13299	9224	0	
22392	13299	5	
22392	9224	2	
3289	13929	1	
